Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0051091~positive regulation of sequence-specific DNA binding transcription factor activity	5	3.1446540880503147	0.017322970403973972	IL6, TNF, PPP2R5B, IL1B, CTNNB1	159	105	16792	5.029050613956274	0.9999999999999994	0.1966627735351666	25.957796206519422
GOTERM_BP_DIRECT	GO:0009612~response to mechanical stimulus	4	2.515723270440252	0.018091954858340743	TXNIP, BTG2, JUN, DCN	159	59	16792	7.160004263937747	0.9999999999999999	0.20337377087581954	26.947987955222395
GOTERM_BP_DIRECT	GO:0043406~positive regulation of MAP kinase activity	4	2.515723270440252	0.018091954858340743	TNF, PSEN1, ERBB2, PDGFRB	159	59	16792	7.160004263937747	0.9999999999999999	0.20337377087581954	26.947987955222395
GOTERM_BP_DIRECT	GO:0036498~IRE1-mediated unfolded protein response	4	2.515723270440252	0.018091954858340743	PPP2R5B, LMNA, DNAJC3, ADD1	159	59	16792	7.160004263937747	0.9999999999999999	0.20337377087581954	26.947987955222395
GOTERM_BP_DIRECT	GO:0006955~immune response	10	6.289308176100629	0.01827060477915668	IL6, TNFSF10, TNF, IL18, IFITM3, TGFBR3, IL1B, FASLG, FAS, IL1A	159	421	16792	2.5085525627810394	0.9999999999999999	0.20404941867239512	27.176236425005207
GOTERM_BP_DIRECT	GO:0046666~retinal cell programmed cell death	2	1.257861635220126	0.018730506250643413	BAX, FASLG	159	2	16792	105.61006289308177	1.0	0.20751505427228278	27.760733944157145
GOTERM_BP_DIRECT	GO:0051563~smooth endoplasmic reticulum calcium ion homeostasis	2	1.257861635220126	0.018730506250643413	APP, PSEN1	159	2	16792	105.61006289308177	1.0	0.20751505427228278	27.760733944157145
GOTERM_BP_DIRECT	GO:1905049~negative regulation of metallopeptidase activity	2	1.257861635220126	0.018730506250643413	TIMP2, TIMP1	159	2	16792	105.61006289308177	1.0	0.20751505427228278	27.760733944157145
GOTERM_BP_DIRECT	GO:0006925~inflammatory cell apoptotic process	2	1.257861635220126	0.018730506250643413	FASLG, FAS	159	2	16792	105.61006289308177	1.0	0.20751505427228278	27.760733944157145
GOTERM_BP_DIRECT	GO:0045669~positive regulation of osteoblast differentiation	4	2.515723270440252	0.018915547709679566	BMP2, IL6, HGF, CTNNB1	159	60	16792	7.040670859538785	1.0	0.2082180428404773	27.994657758098253
GOTERM_BP_DIRECT	GO:0051289~protein homotetramerization	4	2.515723270440252	0.018915547709679566	CTH, DNM1L, GPX3, SOD2	159	60	16792	7.040670859538785	1.0	0.2082180428404773	27.994657758098253
GOTERM_BP_DIRECT	GO:0090090~negative regulation of canonical Wnt signaling pathway	6	3.7735849056603774	0.01904525798194387	CYLD, CAV1, BMP2, IGFBP6, LEF1, DDIT3	159	163	16792	3.887486977659451	1.0	0.2083698180990029	28.158208020614907
GOTERM_BP_DIRECT	GO:0045662~negative regulation of myoblast differentiation	3	1.8867924528301887	0.019554748883839904	TNF, IL18, DDIT3	159	23	16792	13.775225594749795	1.0	0.2122135580607134	28.797239471994796
GOTERM_BP_DIRECT	GO:0032967~positive regulation of collagen biosynthetic process	3	1.8867924528301887	0.019554748883839904	F2, PDGFRB, F2R	159	23	16792	13.775225594749795	1.0	0.2122135580607134	28.797239471994796
GOTERM_BP_DIRECT	GO:0000902~cell morphogenesis	4	2.515723270440252	0.020624276266279315	CLU, HGF, TGFB2, ADD1	159	62	16792	6.8135524447149525	1.0	0.22135800814448148	30.12132546783146
GOTERM_BP_DIRECT	GO:0045087~innate immune response	10	6.289308176100629	0.02063558748194482	BCL10, CYLD, PTK2, APP, HMGB2, CASP4, LGALS3, CLU, ANXA1, CD14	159	430	16792	2.4560479742577157	1.0	0.2203049843152599	30.135204126956726
GOTERM_BP_DIRECT	GO:0007422~peripheral nervous system development	3	1.8867924528301887	0.021202385842402117	EGR3, ERBB3, ERBB2	159	24	16792	13.20125786163522	1.0	0.22450059060788896	30.827340578352114
GOTERM_BP_DIRECT	GO:0001819~positive regulation of cytokine production	3	1.8867924528301887	0.021202385842402117	TNF, EREG, SOD1	159	24	16792	13.20125786163522	1.0	0.22450059060788896	30.827340578352114
GOTERM_BP_DIRECT	GO:0045737~positive regulation of cyclin-dependent protein serine/threonine kinase activity	3	1.8867924528301887	0.021202385842402117	CCND1, CDKN1B, CCND2	159	24	16792	13.20125786163522	1.0	0.22450059060788896	30.827340578352114
GOTERM_BP_DIRECT	GO:0050715~positive regulation of cytokine secretion	3	1.8867924528301887	0.022905664044634434	TNF, CD14, IL1A	159	25	16792	12.673207547169811	1.0	0.23913107527266642	32.86861149492535
GOTERM_BP_DIRECT	GO:0034198~cellular response to amino acid starvation	3	1.8867924528301887	0.022905664044634434	CDKN1A, ATF3, DAP	159	25	16792	12.673207547169811	1.0	0.23913107527266642	32.86861149492535
GOTERM_BP_DIRECT	GO:0030168~platelet activation	5	3.1446540880503147	0.023326611420743004	GNA15, IL6, F2, RHOB, F2R	159	115	16792	4.591741864916599	1.0	0.2417547738117346	33.364273672690324
GOTERM_BP_DIRECT	GO:0060326~cell chemotaxis	4	2.515723270440252	0.023341449107958212	HMGB2, PDGFRB, LEF1, HGF	159	65	16792	6.499080793420417	1.0	0.24066825901837385	33.381681881322976
GOTERM_BP_DIRECT	GO:0008217~regulation of blood pressure	4	2.515723270440252	0.023341449107958212	HMOX1, SOD1, SOD2, GCH1	159	65	16792	6.499080793420417	1.0	0.24066825901837385	33.381681881322976
GOTERM_BP_DIRECT	GO:0051384~response to glucocorticoid	4	2.515723270440252	0.023341449107958212	CASP3, IL6, TNF, FAS	159	65	16792	6.499080793420417	1.0	0.24066825901837385	33.381681881322976
GOTERM_BP_DIRECT	GO:0045930~negative regulation of mitotic cell cycle	3	1.8867924528301887	0.024663404584011752	CDKN1B, BTG3, TIMP2	159	26	16792	12.18577648766328	1.0	0.25130441778579304	34.91558118146564
GOTERM_BP_DIRECT	GO:0007202~activation of phospholipase C activity	3	1.8867924528301887	0.024663404584011752	GNA15, AVPR1A, PLCB2	159	26	16792	12.18577648766328	1.0	0.25130441778579304	34.91558118146564
GOTERM_BP_DIRECT	GO:0032757~positive regulation of interleukin-8 production	3	1.8867924528301887	0.024663404584011752	TNF, IL1B, DDIT3	159	26	16792	12.18577648766328	1.0	0.25130441778579304	34.91558118146564
GOTERM_BP_DIRECT	GO:0050999~regulation of nitric-oxide synthase activity	3	1.8867924528301887	0.024663404584011752	CAV1, IL1B, GCH1	159	26	16792	12.18577648766328	1.0	0.25130441778579304	34.91558118146564
GOTERM_BP_DIRECT	GO:0044267~cellular protein metabolic process	5	3.1446540880503147	0.02534506619481296	APP, GSN, F2, IGFBP6, MMP2	159	118	16792	4.4750026649610914	1.0	0.25607546422580096	35.69347140897708
GOTERM_BP_DIRECT	GO:0048678~response to axon injury	3	1.8867924528301887	0.026474445569694683	BAX, SOD1, SOD2	159	27	16792	11.73445143256464	1.0	0.26465017638404553	36.963041220335
GOTERM_BP_DIRECT	GO:0010575~positive regulation of vascular endothelial growth factor production	3	1.8867924528301887	0.026474445569694683	IL1B, BRCA1, IL1A	159	27	16792	11.73445143256464	1.0	0.26465017638404553	36.963041220335
GOTERM_BP_DIRECT	GO:0051281~positive regulation of release of sequestered calcium ion into cytosol	3	1.8867924528301887	0.026474445569694683	BAX, F2, F2R	159	27	16792	11.73445143256464	1.0	0.26465017638404553	36.963041220335
GOTERM_BP_DIRECT	GO:0001938~positive regulation of endothelial cell proliferation	4	2.515723270440252	0.027251928812437102	EGR3, BMP2, HMGB2, JUN	159	69	16792	6.122322486555466	1.0	0.2700388199813726	37.82327333992659
GOTERM_BP_DIRECT	GO:0010693~negative regulation of alkaline phosphatase activity	2	1.257861635220126	0.027964608693328858	TNF, TGFB2	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:1904888~cranial skeletal system development	2	1.257861635220126	0.027964608693328858	CTNNB1, TGFB2	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0060559~positive regulation of calcidiol 1-monooxygenase activity	2	1.257861635220126	0.027964608693328858	TNF, IL1B	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0001660~fever generation	2	1.257861635220126	0.027964608693328858	IL1B, IL1A	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0060544~regulation of necroptotic process	2	1.257861635220126	0.027964608693328858	CFLAR, BIRC3	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0050803~regulation of synapse structure or activity	2	1.257861635220126	0.027964608693328858	APP, PPT1	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:1902263~apoptotic process involved in embryonic digit morphogenesis	2	1.257861635220126	0.027964608693328858	BAX, BCL2L11	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0070424~regulation of nucleotide-binding oligomerization domain containing signaling pathway	2	1.257861635220126	0.027964608693328858	XIAP, BIRC3	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0060154~cellular process regulating host cell cycle in response to virus	2	1.257861635220126	0.027964608693328858	BCL2L1, BCL2L11	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0070487~monocyte aggregation	2	1.257861635220126	0.027964608693328858	CD44, IL1B	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:1903984~positive regulation of TRAIL-activated apoptotic signaling pathway	2	1.257861635220126	0.027964608693328858	ATF3, TIMP3	159	3	16792	70.40670859538784	1.0	0.27478551000838825	38.60208135718346
GOTERM_BP_DIRECT	GO:0050900~leukocyte migration	5	3.1446540880503147	0.028195562818049125	CAV1, ROCK1, CD44, F2, CD2	159	122	16792	4.328281266109908	1.0	0.2754173678885986	38.85248768150288
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	4	2.515723270440252	0.02828079869957492	GPX1, GSR, GPX4, GPX3	159	70	16792	6.03486073674753	1.0	0.27482492951010495	38.94465934352963
GOTERM_BP_DIRECT	GO:0035666~TRIF-dependent toll-like receptor signaling pathway	3	1.8867924528301887	0.028337641911157244	CASP8, BIRC3, CD14	159	28	16792	11.315363881401618	1.0	0.2740023923510422	39.00605522797193
GOTERM_BP_DIRECT	GO:0043392~negative regulation of DNA binding	3	1.8867924528301887	0.028337641911157244	JUN, HMOX1, LEF1	159	28	16792	11.315363881401618	1.0	0.2740023923510422	39.00605522797193
GOTERM_BP_DIRECT	GO:0010033~response to organic substance	3	1.8867924528301887	0.028337641911157244	RELA, SOD1, TIMP3	159	28	16792	11.315363881401618	1.0	0.2740023923510422	39.00605522797193
GOTERM_BP_DIRECT	GO:0007507~heart development	6	3.7735849056603774	0.029540168172542666	BMP2, ERBB3, CASP7, ERBB2, TGFB2, SOD2	159	183	16792	3.462625012887927	1.0	0.28262548065712556	40.29134721850133
GOTERM_BP_DIRECT	GO:0048008~platelet-derived growth factor receptor signaling pathway	3	1.8867924528301887	0.03025186510282244	TXNIP, PLAT, PDGFRB	159	29	16792	10.925178919973975	1.0	0.28710006414339184	41.039966018526556
GOTERM_BP_DIRECT	GO:0048873~homeostasis of number of cells within a tissue	3	1.8867924528301887	0.03025186510282244	BAX, F2R, ADD1	159	29	16792	10.925178919973975	1.0	0.28710006414339184	41.039966018526556
GOTERM_BP_DIRECT	GO:0060412~ventricular septum morphogenesis	3	1.8867924528301887	0.03025186510282244	SMAD7, TGFBR3, TGFB2	159	29	16792	10.925178919973975	1.0	0.28710006414339184	41.039966018526556
GOTERM_BP_DIRECT	GO:0071549~cellular response to dexamethasone stimulus	3	1.8867924528301887	0.03025186510282244	IL6, CASP9, IFNB1	159	29	16792	10.925178919973975	1.0	0.28710006414339184	41.039966018526556
GOTERM_BP_DIRECT	GO:0007281~germ cell development	3	1.8867924528301887	0.032216003025333964	BAX, RARA, BCL2L1	159	30	16792	10.561006289308175	1.0	0.3014708910395847	43.06040065245463
GOTERM_BP_DIRECT	GO:0060325~face morphogenesis	3	1.8867924528301887	0.032216003025333964	LEF1, MMP2, TGFB2	159	30	16792	10.561006289308175	1.0	0.3014708910395847	43.06040065245463
GOTERM_BP_DIRECT	GO:0007267~cell-cell signaling	7	4.40251572327044	0.03317042839912473	BMP2, TNFSF10, EREG, IL18, IL1B, FASLG, TGFB2	159	254	16792	2.9105135442975287	1.0	0.30759218949200773	44.018468150373856
GOTERM_BP_DIRECT	GO:0048147~negative regulation of fibroblast proliferation	3	1.8867924528301887	0.03422895973646541	BAX, PMAIP1, SOD2	159	31	16792	10.220328667072428	1.0	0.314403173168714	45.063273463776234
GOTERM_BP_DIRECT	GO:0010332~response to gamma radiation	3	1.8867924528301887	0.03422895973646541	GPX1, BAX, SOD2	159	31	16792	10.220328667072428	1.0	0.314403173168714	45.063273463776234
GOTERM_BP_DIRECT	GO:0030216~keratinocyte differentiation	4	2.515723270440252	0.03488184398265509	TXNIP, CASP3, EREG, ANXA1	159	76	16792	5.558424362793778	1.0	0.3180001669288096	45.69850507864642
GOTERM_BP_DIRECT	GO:0030509~BMP signaling pathway	4	2.515723270440252	0.03488184398265509	BMP2, SMAD7, TGFBR3, LEF1	159	76	16792	5.558424362793778	1.0	0.3180001669288096	45.69850507864642
GOTERM_BP_DIRECT	GO:0001974~blood vessel remodeling	3	1.8867924528301887	0.03628965526066205	BGN, BAX, TGFB2	159	32	16792	9.900943396226415	1.0	0.32721577725382256	47.04478720723457
GOTERM_BP_DIRECT	GO:0003007~heart morphogenesis	3	1.8867924528301887	0.03628965526066205	PTK2, TGFBR3, TGFB2	159	32	16792	9.900943396226415	1.0	0.32721577725382256	47.04478720723457
GOTERM_BP_DIRECT	GO:0030730~sequestering of triglyceride	2	1.257861635220126	0.037112359709872346	TNF, IL1B	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0070231~T cell apoptotic process	2	1.257861635220126	0.037112359709872346	BCL10, FASLG	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0051450~myoblast proliferation	2	1.257861635220126	0.037112359709872346	GPX1, HGF	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0060011~Sertoli cell proliferation	2	1.257861635220126	0.037112359709872346	BAX, BCL2L2	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0002248~connective tissue replacement involved in inflammatory response wound healing	2	1.257861635220126	0.037112359709872346	IL1A, F2R	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0031394~positive regulation of prostaglandin biosynthetic process	2	1.257861635220126	0.037112359709872346	AVPR1A, ANXA1	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0071677~positive regulation of mononuclear cell migration	2	1.257861635220126	0.037112359709872346	TNF, LGALS3	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0060355~positive regulation of cell adhesion molecule production	2	1.257861635220126	0.037112359709872346	CAV1, IL1B	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:1903347~negative regulation of bicellular tight junction assembly	2	1.257861635220126	0.037112359709872346	TNF, ROCK1	159	4	16792	52.80503144654089	1.0	0.3319089553866883	47.816915432088905
GOTERM_BP_DIRECT	GO:0007204~positive regulation of cytosolic calcium ion concentration	5	3.1446540880503147	0.03785502935322782	CD38, GNA15, AVPR1A, F2R, BCAP31	159	134	16792	3.9406739885478266	1.0	0.3359396199817012	48.50481100193693
GOTERM_BP_DIRECT	GO:0070555~response to interleukin-1	3	1.8867924528301887	0.03839702540479033	CD38, RELA, ANXA1	159	33	16792	9.600914808461978	1.0	0.33845266842684807	49.001432485549344
GOTERM_BP_DIRECT	GO:0050918~positive chemotaxis	3	1.8867924528301887	0.04274761044334218	HMGB2, LGALS3, HGF	159	35	16792	9.052291105121295	1.0	0.3678393048881934	52.82750459870503
GOTERM_BP_DIRECT	GO:0001890~placenta development	3	1.8867924528301887	0.04274761044334218	PTK2, DCN, SOD1	159	35	16792	9.052291105121295	1.0	0.3678393048881934	52.82750459870503
GOTERM_BP_DIRECT	GO:0060070~canonical Wnt signaling pathway	4	2.515723270440252	0.043497974170608335	CCND1, PSEN1, LEF1, CTNNB1	159	83	16792	5.08964158520876	1.0	0.37149544979000426	53.459425552617276
GOTERM_BP_DIRECT	GO:0007626~locomotory behavior	4	2.515723270440252	0.044807914214238645	APP, SOD1, ANKH, SOD2	159	84	16792	5.029050613956274	1.0	0.3788873334149344	54.543528161215704
GOTERM_BP_DIRECT	GO:0009409~response to cold	3	1.8867924528301887	0.044988774037966625	IL6, CASP8, SOD2	159	36	16792	8.80083857442348	1.0	0.37857806956954954	54.69132487166035
GOTERM_BP_DIRECT	GO:0050714~positive regulation of protein secretion	3	1.8867924528301887	0.044988774037966625	DNM1L, IL1A, TGFB2	159	36	16792	8.80083857442348	1.0	0.37857806956954954	54.69132487166035
GOTERM_BP_DIRECT	GO:0050830~defense response to Gram-positive bacterium	4	2.515723270440252	0.04613735531320532	APP, IL6, HMGB2, TNF	159	85	16792	4.969885312615612	1.0	0.3847206105987738	55.61942105544778
GOTERM_BP_DIRECT	GO:0071864~positive regulation of cell proliferation in bone marrow	2	1.257861635220126	0.046174561709562474	IL6, LEF1	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0031622~positive regulation of fever generation	2	1.257861635220126	0.046174561709562474	TNF, IL1B	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0000303~response to superoxide	2	1.257861635220126	0.046174561709562474	SOD1, SOD2	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0071681~cellular response to indole-3-methanol	2	1.257861635220126	0.046174561709562474	BRCA1, CTNNB1	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0032611~interleukin-1 beta production	2	1.257861635220126	0.046174561709562474	IL1B, CASP1	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:1902262~apoptotic process involved in patterning of blood vessels	2	1.257861635220126	0.046174561709562474	BAX, LEF1	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0033599~regulation of mammary gland epithelial cell proliferation	2	1.257861635220126	0.046174561709562474	GPX1, BAX	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0035509~negative regulation of myosin-light-chain-phosphatase activity	2	1.257861635220126	0.046174561709562474	TNF, ROCK1	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0043374~CD8-positive, alpha-beta T cell differentiation	2	1.257861635220126	0.046174561709562474	SATB1, IRF1	159	5	16792	42.244025157232706	1.0	0.3834401575310764	55.64918366875264
GOTERM_BP_DIRECT	GO:0045786~negative regulation of cell cycle	3	1.8867924528301887	0.04727250926926456	BMP2, RHOB, PDCD4	159	37	16792	8.562978072412035	1.0	0.3891276856343461	56.51905238051111
GOTERM_BP_DIRECT	GO:0034605~cellular response to heat	3	1.8867924528301887	0.04727250926926456	CDKN1A, HMOX1, IL1A	159	37	16792	8.562978072412035	1.0	0.3891276856343461	56.51905238051111
GOTERM_BP_DIRECT	GO:0001822~kidney development	4	2.515723270440252	0.0474861999772402	BAX, DCN, BCL2L11, TGFB2	159	86	16792	4.9120959485154305	1.0	0.3889946733022509	56.68647368327802
GOTERM_BP_DIRECT	GO:0038128~ERBB2 signaling pathway	3	1.8867924528301887	0.049597827884276614	EREG, ERBB3, ERBB2	159	38	16792	8.337636544190666	1.0	0.40102467448158263	58.30855671147586
GOTERM_BP_DIRECT	GO:0009790~embryo development	3	1.8867924528301887	0.049597827884276614	PTK2, BMP2, TGFB2	159	38	16792	8.337636544190666	1.0	0.40102467448158263	58.30855671147586
GOTERM_BP_DIRECT	GO:0000079~regulation of cyclin-dependent protein serine/threonine kinase activity	3	1.8867924528301887	0.05196375624254872	CDKN1A, CDKN1B, GADD45A	159	39	16792	8.12385099177552	1.0	0.4143070015433433	60.05796284221848
GOTERM_BP_DIRECT	GO:0030326~embryonic limb morphogenesis	3	1.8867924528301887	0.054369335139826225	PSEN1, LEF1, TGFB2	159	40	16792	7.920754716981132	1.0	0.42744209904188635	61.765642182350874
GOTERM_BP_DIRECT	GO:0046426~negative regulation of JAK-STAT cascade	3	1.8867924528301887	0.054369335139826225	CAV1, BGN, DCN	159	40	16792	7.920754716981132	1.0	0.42744209904188635	61.765642182350874
GOTERM_BP_DIRECT	GO:0007049~cell cycle	6	3.7735849056603774	0.05445346780438879	TXNIP, CYLD, CCND1, KRT18, CCND2, BRCA1	159	217	16792	2.9200939048778367	1.0	0.42636612934123974	61.82410335308508
GOTERM_BP_DIRECT	GO:0046632~alpha-beta T cell differentiation	2	1.257861635220126	0.055152009689387334	ANXA1, LEF1	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0051271~negative regulation of cellular component movement	2	1.257861635220126	0.055152009689387334	CDKN1B, TGFBR3	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0045084~positive regulation of interleukin-12 biosynthetic process	2	1.257861635220126	0.055152009689387334	RELA, IRF1	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0010042~response to manganese ion	2	1.257861635220126	0.055152009689387334	TSPO, SOD2	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:1900118~negative regulation of execution phase of apoptosis	2	1.257861635220126	0.055152009689387334	DFFA, BCL2L1	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0060664~epithelial cell proliferation involved in salivary gland morphogenesis	2	1.257861635220126	0.055152009689387334	IL6, TNF	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0007098~centrosome cycle	2	1.257861635220126	0.055152009689387334	GADD45A, BRCA1	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0061037~negative regulation of cartilage development	2	1.257861635220126	0.055152009689387334	RARA, TGFB2	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0019800~peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan	2	1.257861635220126	0.055152009689387334	BGN, DCN	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0070585~protein localization to mitochondrion	2	1.257861635220126	0.055152009689387334	DNM1L, DNAJA1	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0006266~DNA ligation	2	1.257861635220126	0.055152009689387334	MGMT, TOP2A	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:1990000~amyloid fibril formation	2	1.257861635220126	0.055152009689387334	APP, GSN	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0072655~establishment of protein localization to mitochondrion	2	1.257861635220126	0.055152009689387334	TSPO, DDIT3	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0061154~endothelial tube morphogenesis	2	1.257861635220126	0.055152009689387334	RHOB, CTNNB1	159	6	16792	35.20335429769392	1.0	0.42897689657956184	62.30625729314217
GOTERM_BP_DIRECT	GO:0009887~organ morphogenesis	4	2.515723270440252	0.05598086547942011	BMP2, EREG, RELA, DCN	159	92	16792	4.591741864916599	1.0	0.4323240672604767	62.87091723696573
GOTERM_BP_DIRECT	GO:0009653~anatomical structure morphogenesis	4	2.515723270440252	0.05598086547942011	IER3, KRT18, EREG, F2R	159	92	16792	4.591741864916599	1.0	0.4323240672604767	62.87091723696573
GOTERM_BP_DIRECT	GO:0030521~androgen receptor signaling pathway	3	1.8867924528301887	0.05681361963187911	DNAJA1, BRCA1, CTNNB1	159	41	16792	7.727565577542567	1.0	0.4356463177346921	63.43020293481556
GOTERM_BP_DIRECT	GO:0046854~phosphatidylinositol phosphorylation	4	2.515723270440252	0.05896270545405739	EREG, ERBB3, ERBB2, PDGFRB	159	94	16792	4.4940452294928415	1.0	0.4465032527448817	64.8371132042293
GOTERM_BP_DIRECT	GO:0002548~monocyte chemotaxis	3	1.8867924528301887	0.05929567882848342	IL6, LGALS3, ANXA1	159	42	16792	7.543575920934411	1.0	0.4468188654784271	65.05047987642824
GOTERM_BP_DIRECT	GO:0006986~response to unfolded protein	3	1.8867924528301887	0.05929567882848342	DNAJA1, HSPB1, DDIT3	159	42	16792	7.543575920934411	1.0	0.4468188654784271	65.05047987642824
GOTERM_BP_DIRECT	GO:0001541~ovarian follicle development	3	1.8867924528301887	0.05929567882848342	BAX, BCL2L1, SOD1	159	42	16792	7.543575920934411	1.0	0.4468188654784271	65.05047987642824
GOTERM_BP_DIRECT	GO:0007566~embryo implantation	3	1.8867924528301887	0.05929567882848342	IL1B, SOD1, MMP2	159	42	16792	7.543575920934411	1.0	0.4468188654784271	65.05047987642824
GOTERM_BP_DIRECT	GO:0045740~positive regulation of DNA replication	3	1.8867924528301887	0.05929567882848342	IL6, EREG, JUN	159	42	16792	7.543575920934411	1.0	0.4468188654784271	65.05047987642824
GOTERM_BP_DIRECT	GO:1904837~beta-catenin-TCF complex assembly	3	1.8867924528301887	0.061814595746257826	CREBBP, LEF1, CTNNB1	159	43	16792	7.368143922773145	1.0	0.45939658235866265	66.62552372895672
GOTERM_BP_DIRECT	GO:0071456~cellular response to hypoxia	4	2.515723270440252	0.06201808015697663	HMOX1, BNIP3L, LMNA, PMAIP1	159	96	16792	4.40041928721174	1.0	0.4589303896938426	66.7497970000956
GOTERM_BP_DIRECT	GO:0051444~negative regulation of ubiquitin-protein transferase activity	2	1.257861635220126	0.0640454913109907	PSEN1, SMAD7	159	7	16792	30.174303683737648	1.0	0.46844131916798293	67.96441361426015
GOTERM_BP_DIRECT	GO:2000144~positive regulation of DNA-templated transcription, initiation	2	1.257861635220126	0.0640454913109907	JUN, CTNNB1	159	7	16792	30.174303683737648	1.0	0.46844131916798293	67.96441361426015
GOTERM_BP_DIRECT	GO:0033194~response to hydroperoxide	2	1.257861635220126	0.0640454913109907	GPX1, CD38	159	7	16792	30.174303683737648	1.0	0.46844131916798293	67.96441361426015
GOTERM_BP_DIRECT	GO:0071639~positive regulation of monocyte chemotactic protein-1 production	2	1.257861635220126	0.0640454913109907	IL1B, IL1A	159	7	16792	30.174303683737648	1.0	0.46844131916798293	67.96441361426015
GOTERM_BP_DIRECT	GO:0071455~cellular response to hyperoxia	2	1.257861635220126	0.0640454913109907	CAV1, FAS	159	7	16792	30.174303683737648	1.0	0.46844131916798293	67.96441361426015
